2010,1,4,nan
2010,1,5,nan
2010,1,6,nan
2010,1,7,nan
2010,1,8,nan
2010,1,11,nan
2010,1,12,nan
2010,1,13,nan
2010,1,14,nan
2010,1,15,nan
2010,1,19,nan
2010,1,20,nan
2010,1,21,nan
2010,1,22,nan
2010,1,25,nan
2010,1,26,nan
2010,1,27,nan
2010,1,28,nan
2010,1,29,nan
2010,2,1,-1.3970718095787877
2010,2,2,-1.3396983451551081
2010,2,3,-0.94087968942195876
2010,2,4,-1.3093093306452783
2010,2,5,-1.0393190364168046
2010,2,8,-0.87642151457518014
2010,2,9,-0.68985482969941747
2010,2,10,-0.69252815953426072
2010,2,11,-0.53432521021915735
2010,2,12,-0.61278187167131004
2010,2,16,-0.1153796918846146
2010,2,17,-0.18203422208749914
2010,2,18,0.35384457340328851
2010,2,19,0.67638481069621448
2010,2,22,1.2585059865911343
2010,2,23,-0.26291503706696168
2010,2,24,-0.90876666650669691
2010,2,25,-1.7308346280364157
2010,2,26,-1.4823646752091693
2010,3,1,-0.40259552746564725
2010,3,2,1.095365641700611
2010,3,3,1.6463518918223026
2010,3,4,2.5621188654597087
2010,3,5,2.864907483294556
2010,3,8,2.1827236785638693
2010,3,9,1.6971525370736389
2010,3,10,2.4495374233807605
2010,3,11,2.2521111460400292
2010,3,12,1.8339656329153562
2010,3,15,0.80233052654195902
2010,3,16,0.83852520769291439
2010,3,17,0.77847724662936091
2010,3,18,0.75337752382345902
2010,3,19,0.34089945608655497
2010,3,22,0.15790532176770342
2010,3,23,-0.38537098107720497
2010,3,24,0.036521278699812268
2010,3,25,0.30490342181875157
2010,3,26,0.19354846932032227
2010,3,29,0.058801689911402076
2010,3,30,0.40429533459594008
2010,3,31,0.37051900883032757
2010,4,1,0.51345821494866206
2010,4,5,0.75051136833465182
2010,4,6,0.34751772261829961
2010,4,7,-0.29117716145097888
2010,4,8,0.30898503956482914
2010,4,9,0.27577887356195657
2010,4,12,1.5950240399963782
2010,4,13,2.913977500700752
2010,4,14,2.4807109003130621
2010,4,15,2.4582817668982844
2010,4,16,-1.4508368801454909
2010,4,19,-1.3536774551712556
2010,4,20,-0.93376909643509187
2010,4,21,-1.0437257540201894
2010,4,22,-1.5217272277738754
2010,4,23,-1.5118361145150161
2010,4,26,-2.0796586521665086
2010,4,27,-1.9104051107727806
2010,4,28,-1.6560172040240346
2010,4,29,-1.3456296877146978
2010,4,30,-1.4698366623723853
2010,5,3,-1.1143975104525781
2010,5,4,-1.9014864042270252
2010,5,5,-1.5435601761478013
2010,5,6,-1.7162530968261953
2010,5,7,-1.6696583038727408
2010,5,10,-0.61252238876688514
2010,5,11,-0.9749643686655125
2010,5,12,-1.0512766720090485
2010,5,13,-0.81767545482679926
2010,5,14,-0.89766201346586272
2010,5,17,-0.79082408936158366
2010,5,18,-1.2213802835653988
2010,5,19,-1.3664278780013217
2010,5,20,-2.2194659727777544
2010,5,21,-2.1057403027737855
2010,5,24,-1.6115042569955673
2010,5,25,-1.4473406781705289
2010,5,26,-1.3844105504835269
2010,5,27,-0.50934258635400942
2010,5,28,-0.70856401633721366
2010,6,1,-0.84581793753232959
2010,6,2,-0.061770653155362593
2010,6,3,0.80169346749510673
2010,6,4,0.32339633960148989
2010,6,7,-0.56243888950924381
2010,6,8,-0.54130050086415082
2010,6,9,-1.2395164118987394
2010,6,10,-0.17336662985280676
2010,6,11,0.039402156129590964
2010,6,14,-0.34913962541719096
2010,6,15,1.2165371764102888
2010,6,16,1.5104684491584637
2010,6,17,1.3173203177280852
2010,6,18,1.1866188172343313
2010,6,21,-0.029777662896707878
2010,6,22,-0.33750303556400929
2010,6,23,-0.85841148437846237
2010,6,24,-1.6464590908862242
2010,6,25,-1.6743408178116574
2010,6,28,-1.5548993882301736
2010,6,29,-2.5503739305936191
2010,6,30,-2.5145224789114007
2010,7,1,-2.3404455771214336
2010,7,2,-2.0897298519525829
2010,7,6,-1.8075123691100765
2010,7,7,-1.0481755982912533
2010,7,8,-0.71278346468359599
2010,7,9,-0.1870701417570575
2010,7,12,0.21794157787342835
2010,7,13,0.80400559801201976
2010,7,14,0.93091248442318453
2010,7,15,1.0938888400777309
2010,7,16,-0.44298928962206968
2010,7,19,-0.039258502671977322
2010,7,20,0.80811787035090388
2010,7,21,0.62460493751504176
2010,7,22,1.0112384266529273
2010,7,23,1.2124123474614377
2010,7,26,1.0784040502227941
2010,7,27,1.1675671013832847
2010,7,28,0.68767017256822116
2010,7,29,0.64198106497673124
2010,7,30,0.56019119299424469
2010,8,2,0.80901385207499443
2010,8,3,0.74731983329949903
2010,8,4,1.8956467421086045
2010,8,5,1.8919712620082079
2010,8,6,1.1311850006475717
2010,8,9,1.4004426602154476
2010,8,10,1.1581650051199732
2010,8,11,0.19830297532700675
2010,8,12,0.22854202150077577
2010,8,13,-0.39934165228494556
2010,8,16,-0.66967580684415984
2010,8,17,-0.16472499351590586
2010,8,18,-1.2325868623779292
2010,8,19,-2.4200699736134927
2010,8,20,-2.3912852421725694
2010,8,23,-1.8891161074378795
2010,8,24,-2.2858870923639003
2010,8,25,-1.7952864950052436
2010,8,26,-1.7416629796394472
2010,8,27,-1.1995383817665408
2010,8,30,-1.3518709475233102
2010,8,31,-1.3243971651963109
2010,9,1,-0.75814007920416859
2010,9,2,-0.54450391709205248
2010,9,3,-0.10354087024710054
2010,9,7,-0.34668585899883164
2010,9,8,0.14365221237457251
2010,9,9,0.62062017232747246
2010,9,10,0.7331674566034635
2010,9,13,1.2670345803355942
2010,9,14,1.1734504962832983
2010,9,15,1.3306708583003111
2010,9,16,1.3839419667401047
2010,9,17,1.8932505597785463
2010,9,20,2.5573026547065552
2010,9,21,2.3052183409585085
2010,9,22,2.0574373987242907
2010,9,23,1.6864117433297021
2010,9,24,1.9998586744225195
2010,9,27,1.8375066193150582
2010,9,28,1.5267392436308234
2010,9,29,1.4122225852496793
2010,9,30,1.2125519767957496
2010,10,1,1.0983519891811591
2010,10,4,0.87099536649538456
